"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSDARG00000099104",9422.02684511967,-0.415894501432229,0.114019573194294,-3.64757111240478,0.00026473105495155,0.00862597130937166
"ENSDARG00000102407",203.684802259778,-0.241660677777268,0.147150558045633,-1.64226817068765,0.100534440381147,0.305602215018026
"ENSDARG00000102097",112.457937552418,-0.130808875422596,0.251044697098854,-0.521058110106535,0.602326291183689,0.793140059160917
"ENSDARG00000099640",234.864994664966,-0.109321787329969,0.196150589659861,-0.557336011681332,0.577297875608086,0.77657297292141
"ENSDARG00000104071",212.345398340008,-0.0265886240735049,0.146356113444806,-0.18167074437606,0.855841126480101,0.936290142664591
"ENSDARG00000102746",499.050596884529,-0.0916669632400871,0.150891916997762,-0.607500819553153,0.543518598915247,0.754219749052595
"ENSDARG00000103929",434.232091759762,-0.236603739936588,0.112582436814332,-2.10160435882897,0.0355879477240718,0.171054068512595
"ENSDARG00000101073",41.0158648519731,0.446094881096657,0.309812696116464,1.43988573318171,0.149899730088736,0.378624361514096
"ENSDARG00000100223",1300.37674106536,-0.214878139113061,0.0649970819916301,-3.30596593768212,0.00094649593003592,0.0195736115507663
"ENSDARG00000100782",89.2708018574033,-0.240964649548421,0.182834055055096,-1.31794183242179,0.187523120604189,0.427914313703936
"ENSDARG00000034862",129.089372088194,0.0137872898391393,0.178332338496154,0.0773123369289336,0.938375076833163,0.972991463440402
"ENSDARG00000075827",129.950058890118,-0.314980374672955,0.200108786564786,-1.57404569824313,0.11547688498915,0.330387858135397
"ENSDARG00000088581",1047.53626622444,-0.113230688406594,0.0908612074308285,-1.24619396559081,0.212693193918716,0.45711980879594
"ENSDARG00000076900",45.904589381141,-0.159903479662529,0.280988836680379,-0.569074136722438,0.569305829230201,0.77083539379689
"ENSDARG00000013802",225.910330277109,-0.263808881013723,0.129474289271795,-2.03753874608982,0.0415960832584686,0.186155190104751
"ENSDARG00000096578",584.092442961173,0.0373633149828804,0.090163702109448,0.414394197540001,0.678585437696016,0.841211262056256
"ENSDARG00000109848",1.78692599364209,0.607413961732887,1.67568027773251,0.362487981630259,0.716987403027933,NA
"ENSDARG00000100181",180.425346819741,0.195122207150368,0.140685023158328,1.38694370424048,0.165458929721226,0.399456733527684
"ENSDARG00000029936",128.245986174203,-0.443470283876727,0.151110000161527,-2.93475139568979,0.00333815020592427,0.0428525459133633
"ENSDARG00000041589",29.2279216414226,0.128040707121824,0.288427471884686,0.443926877995223,0.657095451276477,0.829456560081683
"ENSDARG00000041592",354.261740034071,-0.0247539166449674,0.105354510347593,-0.234958299965494,0.814241099043175,0.916212047390358
"ENSDARG00000075108",81.1424560437184,0.0222438740511797,0.217125631270183,0.102447020745792,0.918401862819077,0.965593074069518
"ENSDARG00000016304",222.290356132003,-0.241818809778059,0.125940709601722,-1.92010042299105,0.0548452158888955,0.217166917736487
"ENSDARG00000058803",371.688495021587,0.21866346723179,0.163595200783704,1.33661297021112,0.181349003097823,0.420914516179284
"ENSDARG00000063385",1513.93198982313,0.245276213378177,0.098419034013333,2.49216237323512,0.0126967978572362,0.0946737329252932
"ENSDARG00000007804",334.162335421697,-0.151229283318253,0.104641532896385,-1.44521280539725,0.14839812061906,0.376716627169168
