"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSDARG00000099104",11960.1269158267,-0.00526988726180293,0.113982050481301,-0.0462343609327108,0.96312345568367,0.98884986652257
"ENSDARG00000102407",254.335264958727,-0.150376046908848,0.148659801761568,-1.01154478296717,0.311755758495647,0.676536988577001
"ENSDARG00000102097",159.287626798873,-0.558682278647519,0.204595333572503,-2.73066970244234,0.00632057825882649,0.0778727537284419
"ENSDARG00000099319",1.37592004224942,-0.0626693068317906,1.3979770008551,-0.0448285678472947,0.964243954127224,NA
"ENSDARG00000099640",307.039257573734,-0.370432284028632,0.171477080656963,-2.16024370492799,0.0307538084295697,0.207527428622066
"ENSDARG00000104071",248.521115338193,-0.132157386463205,0.123603868675357,-1.06920105235794,0.284979084642478,0.652842056029347
"ENSDARG00000102746",575.875864720485,-0.0617974155544181,0.146788282073719,-0.420996926194575,0.673757326412008,0.893473127464743
"ENSDARG00000103929",499.954770761887,0.0813437525576347,0.106477587591447,0.763951873794786,0.44489592276672,0.773125036700044
"ENSDARG00000101073",38.4140873820195,0.0520559952852792,0.280749397403553,0.185418012528993,0.85290118141892,0.95917124800604
"ENSDARG00000100223",1485.46287383856,0.0973547358014785,0.0721780628258968,1.34881336502909,0.177396920757019,0.531801392383531
"ENSDARG00000100782",99.5128563875811,0.180669808086502,0.173663929546247,1.04034158710194,0.298181229529446,0.665378373746842
"ENSDARG00000034862",160.305799157606,-0.349318899186768,0.144386213855735,-2.41933692877212,0.0155488306454584,0.138139155868823
"ENSDARG00000075827",153.109624737729,0.0924833238405742,0.183479417554631,0.504052852756834,0.614224236884894,0.869009794098487
"ENSDARG00000088581",1235.80460288358,-0.0953641346332188,0.106282760498696,-0.897268138179277,0.369575853849338,0.722540368146903
"ENSDARG00000076900",56.4890508044569,-0.168731022706034,0.236850723131404,-0.712393952086111,0.476220859590104,0.795721128001179
"ENSDARG00000013802",260.054515967668,0.117641998087058,0.120291323104164,0.977975759608099,0.328086313195234,0.689455769661581
"ENSDARG00000096578",611.47258412422,0.0972790621960158,0.0965045466034981,1.00802569018535,0.313442129304465,0.677801235281884
"ENSDARG00000109848",2.21507688911714,-0.673784519976158,1.19030044974623,-0.5660625601879,0.571351253394673,NA
"ENSDARG00000100181",171.067152825587,0.256211918759634,0.134913867940874,1.89907770542846,0.0575542599440853,0.296781808073112
"ENSDARG00000029936",169.36649357867,-0.0802634103837409,0.150014011119261,-0.535039425883568,0.592622594893381,0.86039678985052
"ENSDARG00000041589",37.5408357474594,-0.522754713070495,0.279681483143534,-1.8691073402318,0.0616078820097459,0.307544025032569
"ENSDARG00000041592",395.82262265015,0.00902822620294134,0.0907674976581302,0.0994654081678615,0.920768751949628,0.976494886000583
"ENSDARG00000075108",101.37245616816,-0.378903963873123,0.189882532133643,-1.99546508894479,0.0459921780909426,0.261827062635165
"ENSDARG00000016304",269.449041960185,-0.0587958979543352,0.111437108039857,-0.527615073547192,0.597766528754353,0.862634429252505
"ENSDARG00000058803",421.670243406704,-0.311865774253038,0.109522094783504,-2.84751469435929,0.00440620599854369,0.0606652837984977
"ENSDARG00000063385",1457.72301674772,0.0934998633459136,0.0951368190507127,0.982793667886599,0.325708998947694,0.687536593956873
