"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSDARG00000099104",13025.6515772938,0.0132885601097384,0.029233468841589,0.454566653781212,0.649421029400129,0.931814230047854
"ENSDARG00000102407",308.837330360224,0.195566836224459,0.10189201484655,1.91935390147092,0.054939560765243,0.387955924351461
"ENSDARG00000102097",187.110524842226,-0.280511716178991,0.122483193486302,-2.29020576778448,0.0220093912400053,0.235666906802721
"ENSDARG00000099640",386.959880485929,0.119479096879034,0.0850133515610693,1.40541567512729,0.159897708230667,0.62403589981682
"ENSDARG00000104071",278.767279707303,-0.03499680488547,0.0966223074852634,-0.362202122846296,0.717200993308367,0.94914168334139
"ENSDARG00000102746",694.864205761329,0.241500525427744,0.0658192615966916,3.66914668395311,0.000243361421522239,0.00961884893975977
"ENSDARG00000103929",497.635999842542,-0.154657293409117,0.0781975429839901,-1.97777689051919,0.0479538816200269,0.360233134491793
"ENSDARG00000101073",37.175026629606,-0.373394247648917,0.290104624768803,-1.28710201688956,0.198058732567217,0.673605514348554
"ENSDARG00000100223",1528.76215579614,-0.0125840300045829,0.0558038587314878,-0.225504656678557,0.821586703155517,0.969894908103969
"ENSDARG00000100782",102.322263677532,0.068664482127891,0.173922942294282,0.394798301029826,0.692991748872991,0.943332515916142
"ENSDARG00000034862",185.772854760811,-0.0999483044251986,0.125455581286441,-0.796682805183422,0.425635272688848,0.847254987108307
"ENSDARG00000075827",142.487375832193,-0.332091621593574,0.179454073380415,-1.85056608266334,0.0642320029510207,0.418359098111994
"ENSDARG00000088581",1426.4455977726,0.121692624423451,0.123251900360315,0.987348869004818,0.323471641177398,0.785458763896324
"ENSDARG00000076900",66.8065733520468,0.113189678544194,0.207592541736951,0.545249254126005,0.585582100269811,0.915554218796935
"ENSDARG00000013802",287.903471158539,0.212710079408117,0.0987904806323328,2.15314348150362,0.0313074038989562,0.288554404125595
"ENSDARG00000096578",627.428720795478,-0.0323660708221056,0.0769116401002655,-0.42082148787767,0.673885439564405,0.939259392771156
