"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSDARG00000099104",8391.14351146917,-0.101910671816173,0.0464652101376478,-2.19326828640771,0.0282880551450987,0.344802578632795
"ENSDARG00000102407",172.982981840793,0.248823849835244,0.132939147193208,1.87171239690303,0.0612464035245925,0.473844430661411
"ENSDARG00000102097",102.346133212605,0.163552902452428,0.207507516387302,0.788178208191577,0.430592473912314,0.873162421520793
"ENSDARG00000099640",220.8119211819,0.072475842522114,0.131443168813609,0.551385387131738,0.58136951579745,0.925975110448768
"ENSDARG00000104071",201.852690737769,0.136249043448742,0.132988139324041,1.02452026279392,0.305589605123396,0.802819855004601
"ENSDARG00000102746",448.120042592448,0.258765620783154,0.0879532062665035,2.94208286164211,0.0032601267965087,0.107879013142906
"ENSDARG00000103929",429.411818906647,-0.192328751660396,0.0890221375078163,-2.16045982543959,0.0307370904467433,0.356500526990917
"ENSDARG00000101073",38.7615913974422,0.692307871103297,0.318935161144283,2.17068531616087,0.0299549679181263,0.351764741238663
"ENSDARG00000100223",1249.80091370711,-0.103899025694359,0.0670840186746099,-1.5487895291175,0.121432323460605,0.610913461132027
"ENSDARG00000100782",75.9361341725896,0.237084961842809,0.194241181375775,1.2205700159131,0.22224886479222,0.740434717754644
"ENSDARG00000034862",126.284049229021,0.0865073823971485,0.189898425459908,0.455545548561761,0.648716806624758,0.945200605213545
"ENSDARG00000075827",112.372188467489,0.103113406926151,0.21452732165249,0.480653961145251,0.630762457122378,0.941079537116114
"ENSDARG00000088581",1105.01525065392,-0.251521844822434,0.0810872402961708,-3.10186712365289,0.0019230425599511,0.0791155265361423
"ENSDARG00000076900",43.4573561491256,-0.00360700598142592,0.261331510626425,-0.0138024150734052,0.988987615767674,0.998090931652496
"ENSDARG00000013802",222.808298521109,-0.225141894259257,0.118699367514793,-1.8967404710998,0.0578621994592857,0.465240858075887
"ENSDARG00000096578",559.911256759835,0.173378269676183,0.0761509502715106,2.27677092745416,0.0227999084762575,0.316652451516607
"ENSDARG00000109848",1.83432100802708,0.440434583267987,1.32042568021408,0.333554996595174,0.738715382551175,NA
"ENSDARG00000100181",179.4261906812,0.219616544886505,0.133269606388596,1.64791170948711,0.0993707902008858,0.569382943288876
"ENSDARG00000029936",120.752187782022,-0.276673217893304,0.153238962358642,-1.80550177079492,0.0709961986656102,0.503264962840615
"ENSDARG00000041589",24.9747898894188,0.67217760910776,0.323207038119127,2.07971216536445,0.037551941586468,0.391507283597659
"ENSDARG00000041592",352.844890466499,-0.0087385399893526,0.107690621903334,-0.0811448558370899,0.935326753479574,0.993755794091894
"ENSDARG00000075108",80.295154297086,0.0685452184033643,0.200611579087731,0.34168126643073,0.732590771751054,0.958977708467253
"ENSDARG00000016304",205.185605008497,-0.0156279570497162,0.12582229881746,-0.124206577026452,0.901151714852599,0.988927699544824
