"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSDARG00000099104",12667.4938341134,-0.0138050192474578,0.0572533810985256,-0.241121467109535,0.809460975206398,0.965847793816831
"ENSDARG00000102407",260.637051895879,-0.293986906501724,0.128228564225701,-2.29267876683282,0.021866505858486,0.252169885274303
"ENSDARG00000102097",198.974252239056,-0.0355290336038107,0.145745917513678,-0.243773782551928,0.807406026357848,0.965847793816831
"ENSDARG00000099640",342.779694683275,-0.223278427303643,0.109866236860683,-2.03227518920826,0.0421258047496012,0.351152079325488
"ENSDARG00000104071",272.24139738575,-0.0420348430229465,0.121346749712572,-0.346402710600097,0.729040088306976,0.944679192604792
"ENSDARG00000102746",597.821527902705,-0.1555555528753,0.0935466304155795,-1.6628664462231,0.0963391722541493,0.51741829920082
"ENSDARG00000103929",540.114272904854,0.150991121487963,0.0887614767758978,1.70108843354624,0.0889263825109785,0.499177667383638
"ENSDARG00000101073",43.7078716654502,0.227114332779715,0.298504929342016,0.76083947183162,0.446752955038911,NA
"ENSDARG00000100223",1544.31596268542,0.0573415387333531,0.0732527785001601,0.782789948823958,0.433750470895759,0.844909882910205
"ENSDARG00000100782",95.4902541093986,-0.114247626395652,0.202968603280257,-0.562883246715258,0.573514388950725,NA
"ENSDARG00000034862",185.176228174241,-0.0901094844573442,0.138577988471395,-0.650243847896121,0.515534721834746,0.880989413980499
"ENSDARG00000075827",142.470817944326,-0.346096443513526,0.202793277254414,-1.70664653285982,0.0878877706249305,0.49785052211837
"ENSDARG00000088581",1357.5143465135,0.0114076341147898,0.0925410156880972,0.123271114218569,0.90189241386302,0.983243938951698
"ENSDARG00000076900",67.5369279321191,0.214950926015566,0.269343260515766,0.798055706327888,0.424838163908088,NA
"ENSDARG00000013802",285.571563489271,0.257447083574769,0.11892477849771,2.16478926281731,0.0304038274573219,0.298798961640372
"ENSDARG00000096578",620.761290584197,-0.0227995505446136,0.0940201193848258,-0.242496507064564,0.808395463063458,0.965847793816831
"ENSDARG00000109848",2.38565271749334,-0.768993429298395,1.25379319192462,-0.613333549943721,0.539655813962821,NA
"ENSDARG00000100181",167.558380930565,0.0447158211048492,0.144229881372627,0.310031601491255,0.756536925034027,0.953579315370845
"ENSDARG00000029936",196.437844594978,0.185097783174068,0.156510559494067,1.18265364185273,0.236946443851272,0.715265744977102
"ENSDARG00000041589",44.222958610174,-0.204348946388495,0.301356208005783,-0.678097682940627,0.497709759763371,NA
"ENSDARG00000041592",425.608268953793,0.0388695671628152,0.093164528582316,0.417214231148841,0.676521716820258,0.932373906001068
"ENSDARG00000075108",113.60297979292,-0.226506848728912,0.17414112802421,-1.30070851899743,0.193358245186095,0.667865254812234
"ENSDARG00000016304",292.529501152969,0.0282338305707935,0.116559811264519,0.24222611777159,0.80860495848565,0.965847793816831
"ENSDARG00000058803",493.154356742982,0.00206769266257064,0.100620419381454,0.0205494339546726,0.983605077794985,0.995467498270789
"ENSDARG00000063385",1375.73620354011,-0.268504736395023,0.0598512008433807,-4.48620466442519,7.25030993427028e-06,0.000619370425722503
"ENSDARG00000007804",483.161936384183,-0.13038264889979,0.0959161960415198,-1.35933923863443,0.174039115515482,0.642232976522539
"ENSDARG00000068261",319.554663948292,0.112793594807995,0.111552819051144,1.01112276469035,0.311957676010076,0.776149928413231
"ENSDARG00000063371",560.886612211121,0.0679780284745362,0.0872497583783497,0.779119962484669,0.435909051864397,0.846102014864087
"ENSDARG00000078751",1004.14614400724,-0.175444007709248,0.0700977513888846,-2.50284786934076,0.0123198487267517,0.180780974970672
"ENSDARG00000078878",6.7796577201834,0.667527970484232,0.729539539547349,0.914999029248513,0.360192139747842,NA
"ENSDARG00000016343",165.586548009688,-0.0290744878554974,0.164281693767076,-0.176979474637753,0.859524511940443,0.975067657351617
"ENSDARG00000023678",204.239425095306,-0.108517917182935,0.147887812602345,-0.733785396330995,0.463079542385327,0.860224767655402
"ENSDARG00000011299",650.065288998369,-0.054220954717722,0.0791428103204168,-0.685102721247876,0.493279103192455,0.874650890007563
"ENSDARG00000041575",180.610889839695,0.0391805814119955,0.158621844720613,0.247006214566511,0.804903414543868,0.965250768585691
"ENSDARG00000058962",84.4713871705179,0.00870378799542542,0.201223940295307,0.0432542369593407,0.965498870670118,NA
"ENSDARG00000089799",2.04599022486393,0.18252339051914,1.22953151863296,0.148449541758862,0.881988004484047,NA
"ENSDARG00000075325",839.661252704254,-0.0582055427687693,0.0834726250472748,-0.697300974251194,0.485614458494762,0.870436512565682
"ENSDARG00000041570",496.919279910656,0.00559746921763051,0.099919405545565,0.056019841061584,0.95532600109824,0.992756184902229
"ENSDARG00000113329",51.8640578255678,0.196463034497317,0.257798493665471,0.762079838807182,0.446012354956371,NA
"ENSDARG00000058996",62.5810711051423,0.0948540141999385,0.247859023819387,0.382693406672408,0.701947103702951,NA
"ENSDARG00000014313",1654.90415377503,-0.14277408574574,0.147909495132307,-0.965280056010106,0.334404558404806,0.789201818990896
"ENSDARG00000104279",2525.66256315317,-0.0302464114101868,0.054021298261731,-0.559897899225675,0.575549081767113,0.902674635847149
"ENSDARG00000103783",1062.31946851677,-0.114153864547053,0.070219922723771,-1.62566206454125,0.104021564279948,0.537766678741292
"ENSDARG00000103519",298.804277733818,0.110871465690528,0.120402671253458,0.920838919405156,0.357134532118195,0.801480617948977
"ENSDARG00000100307",154.244574409049,0.0420147724498675,0.158569230160529,0.264961697848526,0.791038968217903,0.962829171588938
"ENSDARG00000101089",701.479037281033,-0.0781864229270781,0.0860745146822228,-0.908357406553303,0.36368942164499,0.803918332965994
"ENSDARG00000115421",240.695499763794,0.119368494685226,0.136154536966765,0.876713309335875,0.380642375847684,0.814404226553937
"ENSDARG00000087646",50.211830154552,0.317553797478784,0.265415799986296,1.19643893654854,0.231525314459374,NA
"ENSDARG00000067781",26.6528589234488,-0.324357498867242,0.395962721525793,-0.819161706984362,0.412694159380479,NA
"ENSDARG00000099108",78.1025800888678,-0.0495161901687706,0.223242438855953,-0.221804556618022,0.824466032143096,NA
"ENSDARG00000001870",5935.6778302419,0.0848495494352162,0.0461247853771985,1.83956518694526,0.0658320993403414,0.432297615187731
"ENSDARG00000002791",561.956987381485,0.539715644641581,0.127279896124646,4.2403840753691,2.23137651748192e-05,0.00173995475886439
"ENSDARG00000007739",2238.64651343482,0.037340768860877,0.0576934481268066,0.6472271995046,0.517484910167615,0.881633686466275
"ENSDARG00000039131",1352.78419517621,0.097868575076321,0.0658089403494598,1.48716229978203,0.136971950534751,0.592412506217582
"ENSDARG00000040252",248.740063836782,-0.176878610973656,0.12469890128382,-1.41844562504262,0.15606070312167,0.615444969417991
"ENSDARG00000089477",131.192940908876,0.108358136513299,0.170409984254585,0.635867299602689,0.524862917909925,0.884576709601396
"ENSDARG00000095102",4.44950439579683,0.00162119586998665,0.967995724823589,0.00167479651863349,0.998663706340001,NA
"ENSDARG00000075505",66.0860537874264,0.429736652803236,0.244891077127423,1.75480731206728,0.0792922724544686,NA
"ENSDARG00000018460",1058.08589407314,0.0274280446959642,0.0671362841449467,0.408542787931892,0.682875223887485,0.932656832821421
"ENSDARG00000040246",25.2059987891085,-0.220598670876555,0.399600389386537,-0.552048187979037,0.580915338569545,NA
"ENSDARG00000040245",3499.13733215639,-0.0706498666767014,0.0444186122126031,-1.59054646593969,0.111711680522775,0.551713527133628
"ENSDARG00000074381",938.700101324768,-0.0404796607642067,0.068008879210763,-0.595211408186248,0.551702165508655,0.893771986083749
"ENSDARG00000095179",16.457110773521,-0.145382044180889,0.444782765443327,-0.326860785705092,0.743773181835832,NA
"ENSDARG00000070581",16.0601552553772,-0.506037814811599,0.482223100790221,-1.04938526168148,0.294000838691713,NA
"ENSDARG00000103156",48.7810558471104,0.12011030505507,0.258931272721485,0.463869442237147,0.642741287271888,NA
"ENSDARG00000103647",89.3020747403774,0.238653762432633,0.197043632414643,1.21117216277473,0.225829429144666,NA
"ENSDARG00000098769",494.028665864258,0.102970373656596,0.0894507071009307,1.15114096907485,0.249674245716844,0.727963257294417
"ENSDARG00000078308",1136.11234573716,-0.0546008590793498,0.0637063205489811,-0.857071301698699,0.391405480369567,0.820731800023482
"ENSDARG00000033928",2708.5146378132,-0.0148277292500969,0.0533399079342905,-0.277985655100177,0.781023370505351,0.959169072907038
"ENSDARG00000031164",3166.52427459489,0.0752778964984577,0.0524637672846262,1.43485495599392,0.151328433746995,0.610411113808933
"ENSDARG00000037777",270.48933608073,-0.041984653915881,0.118990586582081,-0.352840128970367,0.72420829758564,0.942915619076959
"ENSDARG00000016706",1.4153808293347,-0.121263865835309,1.62624810407851,-0.0745666454775185,0.940559513266422,NA
"ENSDARG00000030350",65.8874115175421,0.514458964573353,0.223321936207143,2.30366516299664,0.0212414468467792,NA
"ENSDARG00000006526",10289.4985613235,0.135871909329031,0.0588956483250599,2.30699403424714,0.0210551526882296,0.246415102839909
"ENSDARG00000077688",15.1314775561732,0.938123346721755,0.529244099174356,1.77257214239189,0.0762996312260157,NA
"ENSDARG00000096546",1497.13383927104,0.0179322068223306,0.0717358803069963,0.249975420188462,0.802606357151432,0.96483064608659
"ENSDARG00000092671",162.892485987959,0.00618278070358689,0.145241251483984,0.0425690404097672,0.966045075282911,0.993440685642559
"ENSDARG00000113935",12.1069514613608,0.0431713375912195,0.540905464727438,0.0798130919475431,0.936385911675279,NA
"ENSDARG00000063297",181.727528645953,-0.142037089674994,0.150432633568786,-0.944190673960689,0.345072220085319,0.795084568700461
"ENSDARG00000027078",1069.92665117548,0.0730927046824209,0.0647696581410114,1.12850224596352,0.259107868881376,0.735246783681211
"ENSDARG00000017537",32.9318791774541,-0.0414736720255756,0.319759387578747,-0.129702750369954,0.896801606471338,NA
"ENSDARG00000063270",352.753340818137,0.0829811027596448,0.10389888704869,0.798671719368442,0.424480789331569,0.838457340032919
"ENSDARG00000018008",10.2549734309753,-0.313968593894548,0.601456230341013,-0.522014035363029,0.601660558370621,NA
"ENSDARG00000074031",212.949403772294,0.242208240297256,0.139422030752245,1.73723075894414,0.0823464476939271,0.479708455394709
"ENSDARG00000043247",300.228897667578,-0.119592077300091,0.108513257140605,-1.10209646684119,0.270419735268558,0.742624994227849
"ENSDARG00000113848",45.2239891089979,0.106914067130897,0.285310000613155,0.374729476363007,0.707861668042357,NA
"ENSDARG00000063253",147.501729360299,0.134886859785815,0.161497425438635,0.835226068895248,0.403590434469744,0.828206844785164
"ENSDARG00000073857",117.959785854268,0.0666780069344681,0.170452569412457,0.391182175571213,0.695662582544763,0.93667569090356
"ENSDARG00000070558",20.2752553414468,0.254297388368118,0.421393151359075,0.603468251792796,0.54619722977608,NA
"ENSDARG00000025754",490.842939426637,-0.00240642048658721,0.0867281937606117,-0.0277466920760444,0.977864183132079,0.994401384337755
"ENSDARG00000063207",65.5401977561928,0.156921179189655,0.22611188307981,0.693997931697676,0.487683506005546,NA
"ENSDARG00000090408",12.3451708410308,-0.357810000858688,0.550476717812849,-0.650000243934633,0.515692064043454,NA
"ENSDARG00000013741",317.185648941704,0.11500915369929,0.109302067990109,1.05221388592298,0.292701430050442,0.76268648099944
"ENSDARG00000017441",3215.83398403345,0.845270833692248,0.297010559339754,2.84592856082713,0.00442821280901791,0.0976828786094542
"ENSDARG00000037713",423.046197957145,0.102822443309555,0.102680621884101,1.00138118977906,0.316642554483665,0.777709117500606
"ENSDARG00000021688",2.97684110966172,0.412419571928433,1.24627969443937,0.330920558016438,0.740704492975732,NA
"ENSDARG00000004953",1.65332608481877,0.83760097995617,1.41991000605757,0.589897230375744,0.555259551064792,NA
"ENSDARG00000074050",125.489995873027,0.140602955622447,0.167711970104418,0.838359692125181,0.401828720328814,0.828098952272137
"ENSDARG00000018319",771.326860110221,-0.0431872571625689,0.0737906349447714,-0.585267455618079,0.558367894031764,0.895405876386927
"ENSDARG00000098730",262.074532275846,0.0966502958948838,0.118522025256416,0.815462743619054,0.414807482042233,0.833665655573429
"ENSDARG00000079779",175.953164018791,-0.0405276807032755,0.139910210750659,-0.289669213460781,0.772069311077925,0.956834100626994
"ENSDARG00000089090",12.8058916013888,-0.52322831004132,0.656253096229001,-0.797296520272322,0.425278840796518,NA
"ENSDARG00000093857",3.36734532735867,5.47884178760897,3.64351545816619,1.50372404083789,0.132652436435576,NA
"ENSDARG00000099359",71.9556303728124,0.322489019199879,0.245355329944729,1.31437543774788,0.188719892026244,NA
"ENSDARG00000092361",2.25024355955406,2.05320019639703,1.28245257546022,1.60099502756288,0.109378020479453,NA
"ENSDARG00000103767",22.746790413044,0.760975124142219,0.484026436783716,1.57217677860487,0.115909559261512,NA
"ENSDARG00000107486",10.4468335446698,-0.150718543291847,0.587546466362239,-0.256521912598695,0.797547862552212,NA
"ENSDARG00000100166",1494.23796114805,-0.0305532244276816,0.0582835384068275,-0.524217047606404,0.600127585058219,0.909070608854848
"ENSDARG00000074212",18.662506424318,-0.195350105190042,0.452501419590901,-0.431711585273379,0.66595104617019,NA
"ENSDARG00000062929",471.2041490617,0.0992777509132054,0.0917996048822887,1.08146163636004,0.279491816966358,0.750189468618456
"ENSDARG00000022668",34.2174694845662,-0.0575957747124763,0.312648344816029,-0.184219029678111,0.853841631432641,NA
"ENSDARG00000099708",17.0173006635313,0.801661910429282,0.449312123672052,1.7841982626189,0.0743914545363781,NA
"ENSDARG00000025034",703.368483865602,0.0215837383186849,0.0812298655759809,0.265711855678203,0.790461132012436,0.9624903178371
"ENSDARG00000078474",14.5870025712663,-0.32570352332765,0.520304450031764,-0.625986426423541,0.531323844430729,NA
"ENSDARG00000063003",293.535967325051,-0.00339383397092977,0.118162067212818,-0.0287218567767372,0.977086424370381,0.994395832444081
"ENSDARG00000002377",279.479344726123,0.143702722780435,0.116044325096978,1.23834338870379,0.215588762020079,0.69357712652136
"ENSDARG00000015803",78.1306322987801,0.420140013253239,0.216864692315998,1.93733709607761,0.0527041504770225,NA
"ENSDARG00000037739",218.469921824136,0.0646766136007672,0.138837610578735,0.46584360917166,0.641327447522886,0.922225635511887
"ENSDARG00000076176",111.899387210408,-0.408247397736361,0.2163316116806,-1.88713704189988,0.0591418956173232,0.411630048790627
"ENSDARG00000113858",33.4620317352591,0.271042624243398,0.329632692061445,0.82225650176978,0.410930927538836,NA
"ENSDARG00000100771",14.0485119858616,1.05108747944787,0.555548741119416,1.89198067001277,0.058493556327999,NA
"ENSDARG00000079873",62.7938672098452,0.000572567909642559,0.272958330944881,0.00209763852109053,0.998326327837261,NA
"ENSDARG00000007443",52.9245828020095,-0.308833484526253,0.26418378238134,-1.16901000410564,0.242399600761486,NA
"ENSDARG00000037746",15693.1793730984,-0.182056018429773,0.236966157293797,-0.768278561415225,0.442321708554174,0.850008023867358
"ENSDARG00000037747",233.40474124236,-0.180810893014883,0.158545316904874,-1.14043666848494,0.2541044235105,0.730557026392889
"ENSDARG00000079361",21.6493812105495,0.608526921250318,0.444703033741055,1.36838940839035,0.171190217804655,NA
